step,episode,reward,loss,duration
442496,496,-21.0,0.008087348425760865,1.7013769149780273
443520,497,-21.0,0.0017225980991497636,2.2331507205963135
444288,498,-21.0,0.0051901021506637335,1.6905972957611084
445440,499,-19.0,0.009992044419050217,2.539689302444458
446336,500,-20.0,0.0017387265106663108,1.9857969284057617
447360,501,-19.0,0.0053198219975456595,2.253369092941284
448128,502,-21.0,0.009129373473115265,1.7510554790496826
448896,503,-21.0,0.0038574892096221447,1.7545301914215088
449792,504,-20.0,0.004867824842222035,2.0232129096984863
450688,505,-20.0,0.00026172329671680927,1.9828827381134033
451456,506,-20.0,0.006400093086995184,1.8845021724700928
452352,507,-20.0,0.007469706702977419,2.203737258911133
453120,508,-21.0,0.0014091205084696412,1.9388940334320068
454016,509,-21.0,0.0058057166170328856,2.2215428352355957
455040,510,-20.0,0.006020069820806384,2.447359085083008
456064,511,-20.0,0.004525442258454859,2.4207944869995117
457088,512,-20.0,0.0029923177789896727,2.4567112922668457
457984,513,-19.0,0.005308481398969889,2.1741676330566406
459136,514,-19.0,0.005196164594963193,2.677371025085449
460032,515,-20.0,0.004472168511711061,2.356104612350464
460928,516,-21.0,0.004490596475079656,2.6332478523254395
461824,517,-21.0,0.003064469085074961,2.4333319664001465
462720,518,-20.0,0.004668609355576336,2.3818678855895996
463744,519,-19.0,0.005317935021594167,2.562885046005249
464640,520,-20.0,0.03726954024750739,2.529158353805542
465664,521,-20.0,0.003184832399711013,2.786139488220215
466560,522,-20.0,-0.00018127798102796078,2.2215614318847656
467840,523,-16.0,0.013476202613674104,3.320018768310547
468736,524,-20.0,0.004509778111241758,2.411262273788452
469632,525,-21.0,0.0021581316832453012,2.2924742698669434
470528,526,-21.0,0.001626417855732143,2.3512115478515625
471680,527,-18.0,0.0038148477906361222,3.036360025405884
472576,528,-19.0,0.0023832760052755475,2.480055332183838
473472,529,-20.0,0.009928723913617432,2.340087413787842
474624,530,-18.0,0.003389276098459959,3.178931951522827
475520,531,-21.0,0.006322719622403383,2.8941781520843506
476288,532,-21.0,0.0012293162290006876,2.036499261856079
477056,533,-21.0,0.004861114430241287,1.953556776046753
478080,534,-21.0,0.005450021359138191,2.748131036758423
478848,535,-20.0,0.0052747479639947414,2.7755744457244873
479744,536,-21.0,0.0005439829546958208,2.4419631958007812
480640,537,-20.0,0.0013547723647207022,2.5869181156158447
481664,538,-20.0,0.008040923508815467,3.232295274734497
482560,539,-20.0,0.002816871739923954,2.4726462364196777
483328,540,-21.0,0.004858943168073893,2.1536786556243896
484224,541,-21.0,0.0015962237957865,2.312105894088745
485120,542,-21.0,0.0010578908259049058,2.712778091430664
485888,543,-21.0,0.00494990695733577,2.2771811485290527
486784,544,-20.0,0.0004809383535757661,2.2863423824310303
487680,545,-20.0,0.0038350392132997513,2.336869716644287
488448,546,-21.0,0.0046849873615428805,1.8301961421966553
489344,547,-20.0,0.053682328783906996,2.2269511222839355
490240,548,-21.0,0.005509127280674875,2.345076560974121
491136,549,-21.0,0.00402714021038264,2.221001625061035
491904,550,-21.0,0.0064155058935284615,1.9621615409851074
492800,551,-21.0,0.0016808592481538653,2.399625778198242
493568,552,-20.0,0.0027782944962382317,1.9508283138275146
494592,553,-20.0,0.002045374014414847,2.5716590881347656
495744,554,-20.0,0.009613832924515009,2.946894884109497
496768,555,-20.0,0.014601766713894904,2.5719573497772217
497664,556,-21.0,0.0017879899824038148,2.1405162811279297
498560,557,-20.0,0.0002647744258865714,2.471092462539673
499328,558,-21.0,0.004840959329158068,1.6908881664276123
